tweets,id,len,date,source,likes,retweets,polarity,subjectivity,Sentiment
": what an impact substitute wout weghorst was today!

with 2 late goals, he came so close to pulling off the comeback with…",1601341407133782019,139,2022-12-09 22:21:57,Twitter for iPhone,0,9,-0.3,0.6,Negative
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341407054086144,97,2022-12-09 22:21:57,Twitter for Android,0,1069,0.0,0.0,Neutral
": messi knew who to thank! :argentina:

argentina fifaworldcup 

",1601341406110306304,92,2022-12-09 22:21:57,Twitter for Android,0,72,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341405929930753,94,2022-12-09 22:21:57,Twitter for iPhone,0,263,0.0,0.0,Neutral
"didn't we need a referee today to control the referee? 
i mean who didn't get a yellow today? nedarg 
fifaworldcup",1601341405720236033,116,2022-12-09 22:21:57,Twitter for Android,0,0,-0.15625,0.34375,Negative
": :police_car_light: the last time netherlands lost a penalty shootout to argentina, real madrid won the champions league that season. fi…",1601341405007613952,140,2022-12-09 22:21:57,Twitter for iPhone,0,182,0.1,0.18333333333333335,Positive
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341404973711360,97,2022-12-09 22:21:57,Twitter for iPhone,0,1069,0.0,0.0,Neutral
": emiliano martinez is a fifaworldcup semi-finalist! 

what a performance in the penalty shootout. 

dibu is a superstar :smiling_face_with_heart-eyes:…",1601341404835237888,138,2022-12-09 22:21:57,Twitter for Android,0,23,0.0,0.0,Neutral
": • :studio_microphone:| leo messi: ""fifa can't put these referees in a match like this. he's not up to par.""

• :studio_microphone:| emiliano martinez: ""we ha…",1601341404231655425,140,2022-12-09 22:21:56,Twitter for Android,0,125,0.0,0.0,Neutral
: official: julian alvarez and  have 𝗽𝗿𝗼𝗴𝗿𝗲𝘀𝘀𝗲𝗱 to the fifaworldcup semi-finals after a penalty shoot-out win vs th…,1601341404076445696,140,2022-12-09 22:21:56,Twitter for Android,0,71,0.8,0.4,Positive
"g.o.a.t 
congratulations to the semi final 
:woman_dancing::woman_dancing:
nedarg 
worldcup2022 
fifaworldcup 
fifaworldcupqatar2022 ",1601341404051021824,132,2022-12-09 22:21:56,Twitter for Android,0,0,0.0,1.0,Neutral
": argentina are through to the semi-finals!

 | fifaworldcup",1601341403845435392,92,2022-12-09 22:21:56,Twitter for Android,0,2825,0.0,0.0,Neutral
what a match qatar2022 fifaworldcup whatamatch,1601341403514433537,49,2022-12-09 22:21:56,Twitter for iPhone,0,0,0.0,0.0,Neutral
": it's down to penalties.

here we go! :collision: 

fifaworldcup | ned arg",1601341403245649920,86,2022-12-09 22:21:56,Twitter for Android,0,376,-0.19444444444444448,0.2888888888888889,Negative
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341403204050944,94,2022-12-09 22:21:56,Twitter for iPhone,0,263,0.0,0.0,Neutral
: jungkook’s favorite “banana milk” did the dreamers dance challenge while celebrating south korea’s amazing display at fifaw…,1601341402817781760,140,2022-12-09 22:21:56,Twitter for Android,0,937,0.55,0.95,Positive
": :argentina: :vs_button: :croatia:

our first fifa world cup qatar 2022:trade_mark: semi-final is confirmed :star-struck:

fifaworldcup qatar2022 ",1601341401740214272,140,2022-12-09 22:21:56,Twitter for Android,0,68,0.325,0.6666666666666666,Positive
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341401236934656,98,2022-12-09 22:21:56,Twitter for Android,0,723,-0.45,1.0,Negative
": that pass by messi 
that angle no mathematician can discover only messi can. messi𓃵 messi argvsned fifaworldcup ht…",1601341400917823488,140,2022-12-09 22:21:56,Twitter for Android,0,2,0.0,1.0,Neutral
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341400892977154,140,2022-12-09 22:21:56,Twitter for Android,0,1055,0.6,0.9,Positive
": messi knew who to thank! :argentina:

argentina fifaworldcup 

",1601341400498417664,92,2022-12-09 22:21:56,Twitter for iPhone,0,72,0.0,0.0,Neutral
brazil lost quarter final match but mini brazil lyari still loves brazilian football sunrisewithadeel qatar2022… ,1601341400259469312,139,2022-12-09 22:21:55,Twitter for Android,0,0,0.0,1.0,Neutral
: sat down with the legend peter drury in doha on how he comes up with the poetic commentary as per the questions you guys se…,1601341400175775744,140,2022-12-09 22:21:55,Twitter for Android,0,849,0.10972222222222221,0.5194444444444445,Positive
argentina set up a world cup semi-finals with croatia after a dramatic shootout win over the netherlands. one of th… ,1601341399735029760,140,2022-12-09 22:21:55,Twitter for Android,0,0,0.18333333333333338,0.5,Positive
": • :studio_microphone:| leo messi: ""fifa can't put these referees in a match like this. he's not up to par.""

• :studio_microphone:| emiliano martinez: ""we ha…",1601341399651475456,140,2022-12-09 22:21:55,Twitter Web App,0,125,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341399424675843,115,2022-12-09 22:21:55,Twitter for Android,0,254,0.0,0.0,Neutral
: the netherlands have been eliminated from the fifaworldcup after a penalty shootout loss to argentina. qatar2022 https:/…,1601341399248801793,140,2022-12-09 22:21:55,Twitter for Android,0,157,0.0,0.0,Neutral
": netherlands catches argentina with a genuis free kick!

we're going to extra time!

fifaworldcup ",1601341399185883136,138,2022-12-09 22:21:55,Twitter for iPhone,0,195,0.25,0.45,Positive
": a warrior in every sense. :oncoming_fist:

fifaworldcup ",1601341398065721344,81,2022-12-09 22:21:55,Twitter for iPhone,0,1026,0.0,0.0,Neutral
"ecstasy. agony.

relief. despair.

ned vs. arg did not disappoint.

fifaworldcup | nedarg ",1601341398019612674,117,2022-12-09 22:21:55,TweetDeck,213,32,0.0,0.0,Neutral
"li̇onel messi̇ :crown: 
fifaworldcup
qatarworldcup2022 ",1601341397441089536,73,2022-12-09 22:21:55,Twitter for iPhone,0,0,0.0,0.0,Neutral
": welcome back to where you are appreciated gabbi! 

welcome home! ile labo simi oko:ok_hand_medium-dark_skin_tone:
qatar2022 fifaworldcup bracro…",1601341397440770048,139,2022-12-09 22:21:55,Twitter for Android,0,33,0.5125,0.475,Positive
": :police_car_light: messi: “a tough game awaits us against croatia, it's a semi-final and it's going to be very tough. we are really enjoy…",1601341397348814848,140,2022-12-09 22:21:55,Twitter for Android,0,310,-0.27361111111111114,0.6083333333333334,Negative
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341397323300864,97,2022-12-09 22:21:55,Twitter for Android,0,1070,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341396912603136,97,2022-12-09 22:21:55,Twitter for Android,0,1070,0.0,0.0,Neutral
": since 1982, there’s been an inter milan player in every world cup final

one of marcelo brozovic &amp; lautaro martinez will kee…",1601341396832882688,144,2022-12-09 22:21:55,Twitter for Android,0,166,0.0,1.0,Neutral
": :croatia: luka modrić vs brazil:

- 120 mins played
- 139 touches
- 105 passes completed
- 6/8 long passes completed
- 90% pass…",1601341396505329664,140,2022-12-09 22:21:55,Twitter for Android,0,1318,-0.05,0.4,Negative
": :police_car_light: emiliano martinez: “we’re in the sf’s because we have balls, we did it for 45 million people” fifaworldcup",1601341396375732224,128,2022-12-09 22:21:55,Twitter for Android,0,269,0.0,0.0,Neutral
": what a photo :smiling_face_with_heart-eyes::camera_with_flash:

fifaworldcup ",1601341396119867393,75,2022-12-09 22:21:54,Twitter for Android,0,110,0.0,0.0,Neutral
": :argentina: through to the semis :check_mark_button:
:brazil: out :cross_mark:

argentina fans dream of days like this one at qatar2022. 

fifaworldcup ",1601341396031414272,140,2022-12-09 22:21:54,Twitter for Android,0,5,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341395998216193,97,2022-12-09 22:21:54,Twitter for Android,0,1070,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341395977244672,98,2022-12-09 22:21:54,Twitter for Android,0,723,-0.45,1.0,Negative
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341395826266112,97,2022-12-09 22:21:54,Twitter for Android,0,1070,0.0,0.0,Neutral
": $10 | 150.00 :soccer_ball:

- and follow  on (:bell:) 
- end, 4 hours via  

fifa fifaworldcup",1601341395721412609,127,2022-12-09 22:21:54,Twitter for Android,0,1927,0.5,1.0,Positive
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341395713011713,91,2022-12-09 22:21:54,Twitter for Android,0,126,0.0,0.0,Neutral
"congratulations argentina :argentina:  
argentina afa argentinavspaisesbajos
teamargentina
leomessi… ",1601341395444600832,131,2022-12-09 22:21:54,Twitter for Android,1,0,0.0,0.0,Neutral
": :gloves: between croatia’s dominik livakovic and argentina’s emiliano martinez, who are you choosing in goal for penalty shootout…",1601341395432017920,140,2022-12-09 22:21:54,Twitter for Android,0,15,0.0,0.0,Neutral
": messi knew who to thank! :argentina:

argentina fifaworldcup 

",1601341395406819329,92,2022-12-09 22:21:54,Twitter for iPhone,0,72,0.0,0.0,Neutral
": watch: bnnqatar reports

the argentina team celebrates their victory in the worldcup2022 fifaworldcup quarterfinals match b…",1601341395087736832,140,2022-12-09 22:21:54,Twitter Web App,0,13,0.0,0.0,Neutral
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341394454736896,91,2022-12-09 22:21:54,Twitter for Android,0,126,0.0,0.0,Neutral
": in his first ever role as a head coach, lionel scaloni has led argentina to copa america glory in 2021, beat italy to win…",1601341393955598336,140,2022-12-09 22:21:54,Twitter for Android,0,21,0.25,0.3333333333333333,Positive
": :police_car_light: messi: “we didn't play to reach extra time, [but] we knew how to handle pressure. we are in the semifinals because arg…",1601341393796206592,140,2022-12-09 22:21:54,Twitter for iPhone,0,203,0.0,0.1,Neutral
: the show goes on. :raising_hands::argentina: fifaworldcup ,1601341392911237120,78,2022-12-09 22:21:54,Twitter for iPhone,0,24,0.0,0.0,Neutral
"what a match! what a penalty shootout! 
emi martinez delivers yet again! :fire::fire: 
vamos messii. :red_heart:

nederlands played… ",1601341391774576640,140,2022-12-09 22:21:53,Twitter for iPhone,0,0,0.0,0.0,Neutral
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341391644528640,115,2022-12-09 22:21:53,Twitter for iPhone,0,256,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341391548059649,94,2022-12-09 22:21:53,Twitter for iPhone,0,264,0.0,0.0,Neutral
: argentina wins 4-3 in penalties against netherlands at the world cup. fifaworldcup ,1601341391363194881,120,2022-12-09 22:21:53,Twitter for Android,0,2392,0.3,0.2,Positive
: i want some country in the fifaworldcup to use the lassospecial as a set price!  ,1601341390981844992,120,2022-12-09 22:21:53,Twitter for Android,0,1,0.0,0.0,Neutral
": well done, guys! :raising_hands:

 are through to the fifaworldcup semi-finals! :argentina::clapping_hands: ",1601341390860201984,122,2022-12-09 22:21:53,Twitter for Android,0,13,0.0,0.0,Neutral
fiersdetrebleus.its time. fifaworldcup,1601341388817252352,42,2022-12-09 22:21:53,Twitter Web App,1,0,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341388527833088,97,2022-12-09 22:21:53,Twitter for Android,0,1070,0.0,0.0,Neutral
": what it means :red_heart::argentina:

fifaworldcup | fifafanfestival ",1601341388511010817,94,2022-12-09 22:21:53,Twitter for Android,0,264,0.0,0.0,Neutral
"although i don’t much about it, today seems soccer in the form of tantric sex. sting? fifaworldcup2022… ",1601341388402016256,128,2022-12-09 22:21:53,Twitter for iPhone,0,0,0.2,0.2,Positive
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341388041646080,97,2022-12-09 22:21:53,Twitter for Android,0,1070,0.0,0.0,Neutral
"happiness of messi :smiling_face_with_heart-eyes:

argentina
great world cup
penalty
refree
messi
de maria
fifaworldcup 
goat𓃵 
ronaldo
what a… ",1601341387659948032,140,2022-12-09 22:21:52,Twitter for Android,0,0,0.75,0.475,Positive
the burden of being messi fifaworldcup argentina messi𓃵,1601341387395371008,58,2022-12-09 22:21:52,Twitter for Android,0,0,0.0,0.0,Neutral
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341386451988480,98,2022-12-09 22:21:52,Twitter for Android,0,723,-0.45,1.0,Negative
": :red_exclamation_mark:messi: “what are you looking at? continue ahead, fool” fifaworldcup 

",1601341386124857344,115,2022-12-09 22:21:52,Twitter for iPhone,0,257,0.0,0.0,Neutral
"world cup! map art of countries in hair.
  art nft copa_do_mundo world… ",1601341385453744130,132,2022-12-09 22:21:52,Twitter for Android,0,0,0.0,0.0,Neutral
": describe that assist from messi in one emoji! :right_arrow_curving_down::exploding_head:

qatar2022 | fifaworldcup ",1601341385193713666,119,2022-12-09 22:21:52,Twitter for Android,0,77,0.0,0.0,Neutral
": semi-final spot: secured :locked::check_mark_button:

fifaworldcup | qatar2022 ",1601341384660643840,97,2022-12-09 22:21:52,Twitter for Android,0,1070,0.0,0.0,Neutral
"not me still wanting 3 players from 3 different teams to win the fifaworldcup 

this will end in tears :pleading_face:",1601341384568737793,105,2022-12-09 22:21:52,Twitter for iPhone,0,0,0.4,0.5,Positive
": :police_car_light: emiliano martinez: “we had the worst referee in the wc, by far” fifaworldcup",1601341384119943168,98,2022-12-09 22:21:52,Twitter for iPhone,0,723,-0.45,1.0,Negative
": :red_exclamation_mark:messi: ""i don't want to talk about the referee because you can't be honest. if you talk they sanction you, fifa must t…",1601341382589034496,140,2022-12-09 22:21:51,Twitter for iPhone,0,1056,0.6,0.9,Positive
": messi :beaming_face_with_smiling_eyes:

this picture says it all.

fifaworldcup ",1601341382316417024,91,2022-12-09 22:21:51,Twitter for Android,0,126,0.0,0.0,Neutral
""". emiliano martinez, what a hero for his country! .they said a prayer, together they said a prayer, and tha… ",1601341382177697792,140,2022-12-09 22:21:51,Twitter for Android,3,1,0.0,0.0,Neutral
"this world  cup  is 1 of 1
full of suprises
fifaworldcup",1601341381896650752,57,2022-12-09 22:21:51,Twitter for Android,0,0,0.35,0.55,Positive
: omg omg omg :loudly_crying_face::loudly_crying_face::loudly_crying_face: fuck! thank you lord messi lautaromartinez  worldcup2022 fifaworldcup argentina ,1601341381590810624,140,2022-12-09 22:21:51,Twitter for iPhone,0,26,-0.5,0.6,Negative
": :red_heart: 
now i can sleep peacefully :face_holding_back_tears::red_heart:
messi𓃵 fifaworldcup qatar2022 ",1601341381284274176,111,2022-12-09 22:21:51,Twitter for Android,0,1,0.25,0.5,Positive
": in 2014:
netherlands: :check_mark_button::cross_mark::check_mark_button::cross_mark:
argentina: :check_mark_button::check_mark_button::check_mark_button::check_mark_button:

in 2022:
netherlands: :cross_mark::cross_mark::check_mark_button::check_mark_button::check_mark_button:
argentina: :check_mark_button::check_mark_button::check_mark_button::cross_mark::check_mark_button:

when it comes to penalty shooto…",1601341381267849216,140,2022-12-09 22:21:51,Twitter for Android,0,40,0.0,0.0,Neutral
